State,Market,Commodity,Date,Min_Price,Max_Price,Modal_Price,City,Retail_Price,Distance_km,Transport_rate_per_km,Transport_cost_per_kg,Price_Spread,Profit_per_kg,Profit_per_ton,Profit_per_truck,Opportunity_Score
Gujarat,Lasalgaon,Tomato,2024-02-02,11,50,30.5,Mumbai,110,1087,33,35.871,79.5,43.629,43629.0,218145.0,100.0
Gujarat,Lasalgaon,Tomato,2024-02-02,11,50,30.5,Mumbai,110,397,21,8.337,79.5,71.163,71163.0,355815.0,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,849,22,18.678,20.5,1.8219999999999992,1821.999999999999,9109.999999999996,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,860,35,30.1,20.5,-9.600000000000001,-9600.000000000002,-48000.00000000001,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,1339,17,22.763,20.5,-2.2630000000000017,-2263.000000000002,-11315.00000000001,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,773,28,21.644,20.5,-1.1439999999999984,-1143.9999999999984,-5719.999999999992,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,1116,25,27.9,20.5,-7.399999999999999,-7399.999999999998,-36999.99999999999,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,183,25,4.575,20.5,15.925,15925.0,79625.0,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,819,16,13.104,20.5,7.396000000000001,7396.000000000001,36980.00000000001,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,270,32,8.64,20.5,11.86,11860.0,59300.0,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,663,37,24.531,20.5,-4.030999999999999,-4030.9999999999986,-20154.999999999993,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,90,33,2.97,20.5,17.53,17530.0,87650.0,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,1087,33,35.871,20.5,-15.371000000000002,-15371.000000000002,-76855.00000000001,100.0
UP,Lasalgaon,Garlic,2024-01-02,6,33,19.5,Mumbai,40,397,21,8.337,20.5,12.163,12163.0,60815.0,100.0
Karnataka,Kolar,Potato,2024-03-13,17,75,46.0,Ahmedabad,45,937,33,30.921,-1.0,-31.921,-31921.0,-159605.0,100.0
Karnataka,Kolar,Potato,2024-03-13,17,75,46.0,Ahmedabad,45,148,29,4.292,-1.0,-5.292,-5292.0,-26460.0,100.0
Karnataka,Kolar,Potato,2024-03-13,17,75,46.0,Ahmedabad,45,927,32,29.664,-1.0,-30.664,-30664.0,-153320.0,100.0
Karnataka,Kolar,Potato,2024-03-13,17,75,46.0,Ahmedabad,45,1353,32,43.296,-1.0,-44.296,-44296.0,-221480.0,100.0
Karnataka,Kolar,Potato,2024-03-13,17,75,46.0,Ahmedabad,45,395,37,14.615,-1.0,-15.615,-15615.0,-78075.0,100.0
Karnataka,Kolar,Potato,2024-03-13,17,75,46.0,Ahmedabad,45,424,27,11.448,-1.0,-12.448,-12448.0,-62240.0,100.0
Karnataka,Kolar,Potato,2024-03-13,17,75,46.0,Ahmedabad,45,441,21,9.261,-1.0,-10.261,-10261.0,-51304.99999999999,100.0
Rajasthan,Kolar,Cabbage,2024-02-13,13,54,33.5,Ahmedabad,116,937,33,30.921,82.5,51.579,51579.0,257895.0,100.0
Rajasthan,Kolar,Cabbage,2024-02-13,13,54,33.5,Ahmedabad,116,148,29,4.292,82.5,78.208,78208.0,391040.0,100.0
Rajasthan,Kolar,Cabbage,2024-02-13,13,54,33.5,Ahmedabad,116,927,32,29.664,82.5,52.836,52836.0,264180.0,100.0
Rajasthan,Kolar,Cabbage,2024-02-13,13,54,33.5,Ahmedabad,116,1353,32,43.296,82.5,39.204,39204.0,196020.0,100.0
Rajasthan,Kolar,Cabbage,2024-02-13,13,54,33.5,Ahmedabad,116,395,37,14.615,82.5,67.885,67885.0,339425.0,100.0
Rajasthan,Kolar,Cabbage,2024-02-13,13,54,33.5,Ahmedabad,116,424,27,11.448,82.5,71.05199999999999,71051.99999999999,355259.99999999994,100.0
Rajasthan,Kolar,Cabbage,2024-02-13,13,54,33.5,Ahmedabad,116,441,21,9.261,82.5,73.239,73239.0,366195.0,100.0
Karnataka,Kolar,Brinjal,2024-01-04,11,79,45.0,Ahmedabad,71,937,33,30.921,26.0,-4.920999999999999,-4920.999999999999,-24604.999999999996,100.0
Karnataka,Kolar,Brinjal,2024-01-04,11,79,45.0,Ahmedabad,71,148,29,4.292,26.0,21.708,21708.0,108539.99999999999,100.0
Karnataka,Kolar,Brinjal,2024-01-04,11,79,45.0,Ahmedabad,71,927,32,29.664,26.0,-3.6640000000000015,-3664.0000000000014,-18320.000000000007,100.0
Karnataka,Kolar,Brinjal,2024-01-04,11,79,45.0,Ahmedabad,71,1353,32,43.296,26.0,-17.296,-17296.0,-86480.0,100.0
Karnataka,Kolar,Brinjal,2024-01-04,11,79,45.0,Ahmedabad,71,395,37,14.615,26.0,11.385,11385.0,56925.0,100.0
Karnataka,Kolar,Brinjal,2024-01-04,11,79,45.0,Ahmedabad,71,424,27,11.448,26.0,14.552,14552.0,72760.0,100.0
Karnataka,Kolar,Brinjal,2024-01-04,11,79,45.0,Ahmedabad,71,441,21,9.261,26.0,16.739,16739.0,83695.0,100.0
Maharashtra,Kolar,Chilli,2024-03-12,17,58,37.5,Ahmedabad,67,937,33,30.921,29.5,-1.4209999999999994,-1420.9999999999993,-7104.999999999997,100.0
Maharashtra,Kolar,Chilli,2024-03-12,17,58,37.5,Ahmedabad,67,148,29,4.292,29.5,25.208,25208.0,126039.99999999999,100.0
Maharashtra,Kolar,Chilli,2024-03-12,17,58,37.5,Ahmedabad,67,927,32,29.664,29.5,-0.16400000000000148,-164.00000000000148,-820.0000000000074,100.0
Maharashtra,Kolar,Chilli,2024-03-12,17,58,37.5,Ahmedabad,67,1353,32,43.296,29.5,-13.796,-13796.0,-68980.0,100.0
Maharashtra,Kolar,Chilli,2024-03-12,17,58,37.5,Ahmedabad,67,395,37,14.615,29.5,14.885,14885.0,74425.0,100.0
Maharashtra,Kolar,Chilli,2024-03-12,17,58,37.5,Ahmedabad,67,424,27,11.448,29.5,18.052,18052.0,90260.0,100.0
Maharashtra,Kolar,Chilli,2024-03-12,17,58,37.5,Ahmedabad,67,441,21,9.261,29.5,20.239,20239.0,101195.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Ahmedabad,102,937,33,30.921,76.0,45.079,45079.0,225395.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Ahmedabad,102,148,29,4.292,76.0,71.708,71708.0,358540.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Ahmedabad,102,927,32,29.664,76.0,46.336,46336.0,231680.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Ahmedabad,102,1353,32,43.296,76.0,32.704,32704.0,163520.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Ahmedabad,102,395,37,14.615,76.0,61.385,61385.0,306925.0,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Ahmedabad,102,424,27,11.448,76.0,64.55199999999999,64551.99999999999,322759.99999999994,100.0
Gujarat,Kolar,Tomato,2024-03-05,11,41,26.0,Ahmedabad,102,441,21,9.261,76.0,66.739,66739.0,333695.0,100.0
UP,Kolar,Potato,2024-02-02,11,52,31.5,Ahmedabad,69,937,33,30.921,37.5,6.579000000000001,6579.000000000001,32895.0,100.0
UP,Kolar,Potato,2024-02-02,11,52,31.5,Ahmedabad,69,148,29,4.292,37.5,33.208,33208.0,166040.0,100.0
UP,Kolar,Potato,2024-02-02,11,52,31.5,Ahmedabad,69,927,32,29.664,37.5,7.8359999999999985,7835.999999999998,39179.99999999999,100.0
UP,Kolar,Potato,2024-02-02,11,52,31.5,Ahmedabad,69,1353,32,43.296,37.5,-5.795999999999999,-5795.999999999999,-28979.999999999996,100.0
UP,Kolar,Potato,2024-02-02,11,52,31.5,Ahmedabad,69,395,37,14.615,37.5,22.884999999999998,22884.999999999996,114424.99999999999,100.0
UP,Kolar,Potato,2024-02-02,11,52,31.5,Ahmedabad,69,424,27,11.448,37.5,26.052,26052.0,130260.0,100.0
UP,Kolar,Potato,2024-02-02,11,52,31.5,Ahmedabad,69,441,21,9.261,37.5,28.239,28239.0,141195.0,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,56,937,33,30.921,5.0,-25.921,-25921.0,-129605.0,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,56,148,29,4.292,5.0,0.7080000000000002,708.0000000000002,3540.000000000001,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,56,927,32,29.664,5.0,-24.664,-24664.0,-123320.00000000001,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,56,1353,32,43.296,5.0,-38.296,-38296.0,-191480.0,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,56,395,37,14.615,5.0,-9.615,-9615.0,-48075.0,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,56,424,27,11.448,5.0,-6.448,-6448.0,-32240.000000000004,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,56,441,21,9.261,5.0,-4.260999999999999,-4260.999999999999,-21304.999999999996,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,68,937,33,30.921,17.0,-13.921,-13921.0,-69605.0,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,68,148,29,4.292,17.0,12.708,12708.0,63540.0,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,68,927,32,29.664,17.0,-12.664000000000001,-12664.000000000002,-63320.00000000001,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,68,1353,32,43.296,17.0,-26.296,-26296.0,-131480.0,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,68,395,37,14.615,17.0,2.385,2385.0,11924.999999999998,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,68,424,27,11.448,17.0,5.552,5552.0,27759.999999999996,100.0
Rajasthan,Kolar,Tomato,2024-02-20,26,76,51.0,Ahmedabad,68,441,21,9.261,17.0,7.739000000000001,7739.000000000001,38695.00000000001,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,1224,31,37.944,48.5,10.555999999999997,10555.999999999998,52779.999999999985,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,163,30,4.89,48.5,43.61,43610.0,218050.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,1150,25,28.75,48.5,19.75,19750.0,98750.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,1224,34,41.616,48.5,6.884,6884.0,34420.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,1429,28,40.012,48.5,8.488,8488.0,42440.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,550,16,8.8,48.5,39.7,39700.0,198500.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,1404,32,44.928,48.5,3.5720000000000027,3572.0000000000027,17860.000000000015,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,351,37,12.987,48.5,35.513,35513.0,177565.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,415,32,13.28,48.5,35.22,35220.0,176100.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,26,25,0.65,48.5,47.85,47850.0,239250.0,100.0
Karnataka,Jaipur,Cabbage,2024-02-18,16,61,38.5,Bangalore,87,557,38,21.166,48.5,27.334,27334.0,136670.0,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,1224,31,37.944,14.5,-23.444000000000003,-23444.000000000004,-117220.00000000001,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,163,30,4.89,14.5,9.61,9610.0,48050.0,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,1150,25,28.75,14.5,-14.25,-14250.0,-71250.0,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,1224,34,41.616,14.5,-27.116,-27116.0,-135580.0,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,1429,28,40.012,14.5,-25.512,-25512.0,-127560.0,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,550,16,8.8,14.5,5.699999999999999,5699.999999999999,28499.999999999996,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,1404,32,44.928,14.5,-30.427999999999997,-30427.999999999996,-152140.0,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,351,37,12.987,14.5,1.513,1513.0,7564.999999999999,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,415,32,13.28,14.5,1.2200000000000006,1220.0000000000007,6100.000000000004,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,26,25,0.65,14.5,13.85,13850.0,69250.0,100.0
Delhi,Jaipur,Onion,2024-02-26,15,50,32.5,Bangalore,47,557,38,21.166,14.5,-6.666,-6666.0,-33330.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,1224,31,37.944,67.5,29.555999999999997,29555.999999999996,147780.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,163,30,4.89,67.5,62.61,62610.0,313050.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,1150,25,28.75,67.5,38.75,38750.0,193750.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,1224,34,41.616,67.5,25.884,25884.0,129420.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,1429,28,40.012,67.5,27.488,27488.0,137440.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,550,16,8.8,67.5,58.7,58700.0,293500.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,1404,32,44.928,67.5,22.572000000000003,22572.000000000004,112860.00000000001,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,351,37,12.987,67.5,54.513,54513.0,272565.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,415,32,13.28,67.5,54.22,54220.0,271100.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,26,25,0.65,67.5,66.85,66850.0,334250.0,100.0
Delhi,Jaipur,Onion,2024-02-27,6,67,36.5,Bangalore,104,557,38,21.166,67.5,46.334,46334.0,231670.00000000003,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,1224,31,37.944,57.5,19.555999999999997,19555.999999999996,97779.99999999999,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,163,30,4.89,57.5,52.61,52610.0,263050.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,1150,25,28.75,57.5,28.75,28750.0,143750.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,1224,34,41.616,57.5,15.884,15884.0,79420.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,1429,28,40.012,57.5,17.488,17488.0,87440.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,550,16,8.8,57.5,48.7,48700.0,243500.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,1404,32,44.928,57.5,12.572000000000003,12572.000000000004,62860.000000000015,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,351,37,12.987,57.5,44.513,44513.0,222565.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,415,32,13.28,57.5,44.22,44220.0,221100.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,26,25,0.65,57.5,56.85,56850.0,284250.0,100.0
UP,Jaipur,Potato,2024-02-27,15,50,32.5,Bangalore,90,557,38,21.166,57.5,36.334,36334.0,181670.00000000003,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,1224,31,37.944,-2.5,-40.444,-40444.0,-202220.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,163,30,4.89,-2.5,-7.39,-7390.0,-36950.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,1150,25,28.75,-2.5,-31.25,-31250.0,-156250.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,1224,34,41.616,-2.5,-44.116,-44116.0,-220580.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,1429,28,40.012,-2.5,-42.512,-42512.0,-212560.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,550,16,8.8,-2.5,-11.3,-11300.0,-56500.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,1404,32,44.928,-2.5,-47.428,-47428.0,-237140.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,351,37,12.987,-2.5,-15.487,-15487.0,-77435.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,415,32,13.28,-2.5,-15.78,-15780.0,-78900.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,26,25,0.65,-2.5,-3.15,-3150.0,-15750.0,100.0
UP,Jaipur,Tomato,2024-01-29,26,31,28.5,Bangalore,26,557,38,21.166,-2.5,-23.666,-23666.0,-118330.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,1224,31,37.944,20.0,-17.944000000000003,-17944.000000000004,-89720.00000000001,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,163,30,4.89,20.0,15.11,15110.0,75550.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,1150,25,28.75,20.0,-8.75,-8750.0,-43750.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,1224,34,41.616,20.0,-21.616,-21616.0,-108080.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,1429,28,40.012,20.0,-20.012,-20012.0,-100060.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,550,16,8.8,20.0,11.2,11200.0,56000.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,1404,32,44.928,20.0,-24.927999999999997,-24927.999999999996,-124639.99999999999,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,351,37,12.987,20.0,7.013,7013.0,35065.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,415,32,13.28,20.0,6.720000000000001,6720.000000000001,33600.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,26,25,0.65,20.0,19.35,19350.0,96750.0,100.0
Gujarat,Jaipur,Potato,2024-02-20,16,40,28.0,Bangalore,48,557,38,21.166,20.0,-1.1660000000000004,-1166.0000000000005,-5830.000000000002,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,1224,31,37.944,8.0,-29.944000000000003,-29944.000000000004,-149720.0,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,163,30,4.89,8.0,3.1100000000000003,3110.0000000000005,15550.000000000002,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,1150,25,28.75,8.0,-20.75,-20750.0,-103750.0,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,1224,34,41.616,8.0,-33.616,-33616.0,-168080.0,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,1429,28,40.012,8.0,-32.012,-32012.0,-160060.0,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,550,16,8.8,8.0,-0.8000000000000007,-800.0000000000007,-4000.0000000000036,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,1404,32,44.928,8.0,-36.928,-36928.0,-184640.0,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,351,37,12.987,8.0,-4.987,-4987.0,-24935.0,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,415,32,13.28,8.0,-5.279999999999999,-5279.999999999999,-26399.999999999996,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,26,25,0.65,8.0,7.35,7350.0,36750.0,100.0
Delhi,Jaipur,Brinjal,2024-03-15,14,44,29.0,Bangalore,37,557,38,21.166,8.0,-13.166,-13166.0,-65830.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,1224,31,37.944,7.5,-30.444000000000003,-30444.000000000004,-152220.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,163,30,4.89,7.5,2.6100000000000003,2610.0000000000005,13050.000000000002,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,1150,25,28.75,7.5,-21.25,-21250.0,-106250.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,1224,34,41.616,7.5,-34.116,-34116.0,-170580.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,1429,28,40.012,7.5,-32.512,-32512.0,-162560.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,550,16,8.8,7.5,-1.3000000000000007,-1300.0000000000007,-6500.000000000004,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,1404,32,44.928,7.5,-37.428,-37428.0,-187140.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,351,37,12.987,7.5,-5.487,-5487.0,-27435.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,415,32,13.28,7.5,-5.779999999999999,-5779.999999999999,-28899.999999999996,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,26,25,0.65,7.5,6.85,6850.0,34250.0,100.0
UP,Jaipur,Brinjal,2024-03-15,26,33,29.5,Bangalore,37,557,38,21.166,7.5,-13.666,-13666.0,-68330.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,1224,31,37.944,47.5,9.555999999999997,9555.999999999998,47779.999999999985,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,163,30,4.89,47.5,42.61,42610.0,213050.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,1150,25,28.75,47.5,18.75,18750.0,93750.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,1224,34,41.616,47.5,5.884,5884.0,29420.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,1429,28,40.012,47.5,7.4879999999999995,7488.0,37440.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,550,16,8.8,47.5,38.7,38700.0,193500.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,1404,32,44.928,47.5,2.5720000000000027,2572.0000000000027,12860.000000000015,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,351,37,12.987,47.5,34.513,34513.0,172565.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,415,32,13.28,47.5,34.22,34220.0,171100.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,26,25,0.65,47.5,46.85,46850.0,234250.0,100.0
Karnataka,Jaipur,Garlic,2024-01-22,29,48,38.5,Bangalore,86,557,38,21.166,47.5,26.334,26334.0,131670.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,711,29,20.619,18.5,-2.1189999999999998,-2119.0,-10594.999999999998,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,297,21,6.237,18.5,12.263,12263.0,61315.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,675,32,21.6,18.5,-3.1000000000000014,-3100.0000000000014,-15500.000000000007,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,680,37,25.16,18.5,-6.66,-6660.0,-33300.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,874,27,23.598,18.5,-5.097999999999999,-5097.999999999999,-25489.999999999996,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,1290,28,36.12,18.5,-17.619999999999997,-17619.999999999996,-88099.99999999999,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,1369,15,20.535,18.5,-2.035,-2035.0000000000002,-10175.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,966,31,29.946,18.5,-11.446000000000002,-11446.000000000002,-57230.00000000001,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,766,26,19.916,18.5,-1.4160000000000004,-1416.0000000000005,-7080.000000000002,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,817,37,30.229,18.5,-11.729,-11729.0,-58644.99999999999,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,52,153,31,4.743,18.5,13.757,13757.0,68785.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,72,711,29,20.619,38.5,17.881,17881.0,89405.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,72,297,21,6.237,38.5,32.263,32262.999999999996,161315.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,72,675,32,21.6,38.5,16.9,16900.0,84500.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,72,680,37,25.16,38.5,13.34,13340.0,66700.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,72,874,27,23.598,38.5,14.902000000000001,14902.000000000002,74510.0,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,72,1290,28,36.12,38.5,2.3800000000000026,2380.0000000000027,11900.000000000013,100.0
Delhi,Kolar,Potato,2024-02-26,24,43,33.5,Pune,72,1369,15,20.535,38.5,17.965,17965.0,89825.0,100.0
